OBSERVED DATA,FINAL-VALUES
42.509,15.6791110859357
43.645,15.6136666243482
44.192,15.5413333818111
47.544,15.4758889202237
46.561,15.4104443784389
47.557,15.341555686771
45.925,15.2692222036422
40.71,15.2072222929243
40.608,15.1486666122865
41.152,15.090111252438
36.273,15.0177776089146
35.284,14.9523332275245
33.487,14.9006666486257
32.559,14.8352221870383
30.062,14.7732221159256
29.206,14.7146667560769
25.801,14.6595556263089
24.034,14.5975556353936
24.405,14.5424445056254
24.082,14.4838889853822
23.99,14.4184443634005
23.579,14.359889083749
23.382,14.3013333229142
25.801,14.2496665836208
28.234,14.1876667531002
28.087,14.1394444042819
27.096,14.0877776649884
24.148,14.0292222249426
22.926,13.9741112555687
22.417,13.9224444360782
19.655,13.8673331459156
17.027,13.8156664868195
16.794,13.7605555976432
16.532,13.7123332488246
19.588,13.6606667501231
20.144,13.6089997702383
19.545,13.5607777422087
17.357,13.5125556339821
15.164,13.4539996325556
16.648,13.412666786462
16.246,13.3610000471689
16.607,13.3093331474811
15.159,13.2645555901237
15.009,13.2128886102388
15.159,13.1715558443426
16.729,13.1164443937856
20.988,13.0751109061143
24.172,13.026889038479
24.264,12.9786666896607
23.627,12.9373333623841
23.261,12.8925557248293
22.047,12.8477777664862
22.95,12.7961111073901
21.613,12.7547779405075
21.348,12.7100002227557
19.655,12.6652222644125
17.928,12.627333167216
17.622,12.5756666685146
18.495,12.5308887903681
13.1,12.4929998535663
13.34,12.4516666064867
11.826,12.4103333594071
10.394,12.365555561458
10.082,12.3276667048535
9.689,12.2863332973792
8.299,12.2415554593319
9.704,12.2002222523508
0,12.1657778664181
0,12.1244443787468
0,12.0865553617477
0,12.0417779246864
0,12.0038888675884
0,11.962555420016
0,11.9246668441014
0,11.8798889659552
0,11.8454442993324
0,11.8041108517596
0,11.7731112973867
0,11.7317776894199
0,11.6938888328151
0,11.6560000564076
0,11.6146665687363
0,11.5802222229022
0,11.5423334464947
0,11.5147778816109
0,11.4734442736437
0,11.4355553769404
0,11.4045556621728
0,11.3632222546989
0,11.3287777484704
0,11.2977778733088
0,11.2598888563096
0,11.222000200198
0,11.1944444749195
0,11.159999968691
0,11.1186665211182
0,11.0945554670051
0,11.0566668108935
0,11.0256667753372
0,10.9912221488128
0,10.9567778029791
0,10.9292222380949
0,10.8982222426371
0,10.8637776562116
0,10.8293333905748
0,10.7948890046425
0,10.7673333595611
0,10.7259999921856
0,10.6984442268086
0,10.6639999611718
0,10.6398889872557
0,10.6054445211257
0,10.5709999347002
0,10.5468888003897
0,10.5124444144571
26.921,10.484888849573
22.186,10.4573334049847
20.575,10.426333209034
31.55,10.4160001178065
170.736,10.7018888979736
1233.897,18.7825553429624
5284.445,38.2264447243262
3417.005,55.6449991443917
1536.351,66.736111864965
530.505,73.2702234087304
428.724,75.8432212673747
370.467,75.8259990744085
225.546,74.6652216805765
170.736,73.9487779559568
193.569,74.162333453488
288.925,157.913994103567
7814.425,480.069436761549
5591.71,540.801904172016
2172.882,486.658678842812
972.506,420.859443993928
554.592,363.185672715514
349.843,314.839447258661
245.058,278.131996457362
310.018,257.682329659454
2562.907,249.040217061217
1020.279,241.837883099086
309.977,228.597443214514
299.389,213.149110621048
641.325,205.271662171516
1487.307,204.589669008015
1074.263,211.02388881716
1077.969,331.486438564025
1123.052,1016.5382028428
4452.149,1593.68587652635
3170.367,1428.40767445871
1075.607,1455.03320756058
1719.713,1620.10479014781
9718.633,1521.59020157738
11023.78,1364.87144513263
9350.143,1570.70111123224
9279.055,2534.15699750185
8509.104,2552.12325900793
6320.182,2903.69080785248
6346.96,4841.66614512603
9411.224,4146.89411123594
10311.75,3728.79362305005
8706.937,3986.03506286939
7056.36,3296.94990250799
3911.887,2828.97389729818
2403.304,2218.97311376201
1560.595,1768.88754069805
3565.5,2552.38849752479
10008.51,4630.37702043851
11795.49,3827.51829690403
12640.69,2844.74256502257
11196.15,2138.05966542827
7307.729,1680.43076992035
3475.879,1967.94201334317
2673.997,3044.38250561555
2379.417,2825.96689926254
1806.982,2740.82714716593
1614.553,2364.9693303638
1374.731,1875.83067185349
2481.911,1512.93431719144
1350.977,1559.96132128768
1515.122,1622.38845030467
2522.169,1442.03730424245
2812.34,1595.43911450439
1490.432,3802.99735864005
1651.725,4761.20386454793
1427.813,4214.98390833536
1509.123,3197.7119869656
1360.526,2383.70022939311
1474.869,1877.14301149051
2134.647,1531.5791318814
2413.992,1281.83276785745
3663.897,1086.79110242261
2330.836,934.725770519841
1332.172,812.664993438457
1155.106,723.488341603014
1184.3,663.062457905874
1097.454,607.51387923956
967.903,545.813555187648
785.521,485.101779301962
631.708,429.167440450852
525.071,380.673112057979
441.96,339.722108675374
469.169,303.824112812678
429.282,272.166219767597
428.584,244.645108572311
369.315,221.863555659851
325.418,203.270447005828
304.237,189.041445321507
417.674,180.585333497988
436.951,178.5599982159
362.066,175.642555455367
332.064,171.013223441939
345.448,172.463334206906
456.914,190.026553347707
752.433,211.678332069682
1098.628,246.136550419033
1773.36,277.822001795802
1205.759,338.557893948423
1584.151,442.697228863834
2232.865,504.11856410404
2594.943,512.454108066029
2399.179,487.692007132704
1195.711,447.175000318222
823.726,403.337556496261
652.751,361.484114949903
628.775,323.502224435409
504.009,291.055557711257
523.998,262.935111506118
494.033,238.693113293913
558.516,251.303220498893
774.499,474.889004437461
3164.645,896.45456307464
5104.126,1486.8839909633
5393.785,1895.95309661494
2532.322,1933.89368620184
1798.976,1811.34719881747
1577.927,1854.20986016591
1295.103,1773.99910887082
2282.813,1574.18690721194
2364.285,1343.44354818265
1757.441,1125.55490301715
1890.727,938.945227364699
1031.544,787.293225526808
718.531,666.031556659276
635.877,568.464217252202
552.701,489.045668227806
521.226,424.186777240699
419.628,370.739327288337
424.806,326.3438904451
457.787,289.684659987688
406.402,259.993553120229
342.193,236.919221323398
335.577,226.875221191181
414.46,222.500780969858
423.483,216.2594443808
329.125,205.915777385235
361.788,193.174776766035
300.014,179.710445966985
307.356,166.470000789397
332.022,154.018331857191
270.026,142.496667119364
276.087,132.001444055802
198.874,122.449998578264
188.735,113.797555615505
174.09,105.97866717726
169.558,98.9278878395757
151.834,92.5660007115867
148.208,86.8000001129179
123.814,81.5816663412583
114.832,76.8627774487769
112.777,72.570999711752
111.284,68.6649988405408
109.802,65.1206662671435
91.106,61.8794442257949
72.976,58.9172225445509
73.632,56.2167774265013
69.96,53.7402221001683
69.874,51.4634441480869
67.466,49.3795565536453
70.193,47.4506670919557
71.708,45.6836669498847
70.785,44.0406672708277
67.257,42.5320001836454
67.908,41.1301116872992
75.004,39.8281109157123
75.337,38.6191103710898
70.589,37.4927774433873
69.304,36.4491119722112
64.267,35.4743335085612
60.535,34.5615558377985
64.26,33.7004442647512
64.912,32.8978890139195
63.119,32.136666448787
70.816,31.4271112645253
64.562,30.7623332366347
62.349,30.1285556051879
57.388,29.5292223596738
51.484,28.9643331793033
51.744,28.4338885452597
50.955,27.9310000775796
51.481,27.4453333216822
52.575,26.9906668018342
51.679,26.556666705033
54.341,26.150222453806
56.323,25.7541112136095
52.549,25.3821107869348
57.53,25.0238887241318
56.285,24.6794448648062
56.268,24.3522221558833
54.529,24.0422226824902
56.361,23.7356665570083
63.697,23.4428890359897
61.705,23.1673333069516
55.345,22.8986662786662
57.442,22.6368891540915
48.066,22.3992222014608
48.075,22.1512223981941
45.791,21.9169998360382
35.193,21.7000000282293
35.441,21.4726666480095
33.451,21.259110990084
32.627,21.0662221561912
32.137,20.8664442205593
38.741,20.6735555470612
37.3,20.487555494118
36.048,20.3084445429139
37.454,20.1327776613955
36.89,19.9639999618132
38.81,19.791777791559
40.329,19.6333335039932
38.5,19.47488913623
40.572,19.3233333088251
41.918,19.1752225134727
41.415,19.02711115674
41.282,18.878999960402
41.861,18.7412222562771
38.213,18.606888782233
37.551,18.4691112385029
38.915,18.3416667058028
38.45,18.2073334723504
37.06,18.0902221912725
36.731,17.9627778991645
36.511,17.8456665378892
34.479,17.7319997274835
27.61,17.6183334784581
31.246,17.5012220369859
33.956,17.3909996972523
33.324,17.2773334482273
35.101,17.167110867902
35.325,17.0672220203819
33.463,16.9673330926648
33.533,16.8605556245895
30.535,16.7641108467555
31.738,16.6642222398271
30.921,16.5712222534544
28.767,16.4747776360148
28.417,16.3783334195616
35.653,16.2853332727941
35.341,16.2026668588322
37.417,16.1096668724591
35.716,16.0235554264443
35.141,15.9340000711381
33.968,15.8513333363872
32.971,15.7617776602923
30.107,15.6825554764105
30.313,15.6067776830039
33.591,15.5206667983698
33.885,15.4517778661102
32.981,15.3622221900149
32.293,15.2864444768057
31.101,15.2175556247434
30.626,15.13833320027
30.645,15.0659999577329
32.656,14.9936668755901
30.369,14.9213331518697
30.055,14.8489999093322
36.44,14.7766667469921
38.239,14.704333183666
39.439,14.6354445721954
41.11,14.5700001908053
43.427,14.5045553282319
45.522,14.4356667167609
46.352,14.3702224155682
44.99,14.3047776331917
36.241,14.2393335725906
59.198,14.1704443997393
55.889,14.1187778208406
56.37,14.0498888083836
65.887,13.9947776786157
61.56,13.9396667092417
94.975,13.8948887508982
75.26,13.8432224125912
65.146,13.7984444542477
58.74,13.7502222658237
58.64,13.7123332488246
56.37,13.6675557716645
55.243,13.6262221235988
43.923,13.5745556248974
41.117,13.5263334364734
37.666,13.4849999488021
37.011,13.4333333298048
27.529,13.3920001629222
27.484,13.3437778141039
26.307,13.2921108342191
25.384,13.2507777074353
23.017,13.1991112889309
20.83,13.1508889401126
20.521,13.1095552920466
19.571,13.0578889537395
19.059,13.0096666851186
18.038,12.9648887668736
17.062,12.9166667388443
16.44,12.8718888606978
17.35,12.8305556537171
16.44,12.7857777755709
16.143,12.730666726
13.168,12.6927778693952
13.117,12.6479999110517
11.004,12.6066666639721
11.269,12.5549999647775
9.868,12.510222006434
9.481,12.4723334706182
9.64,12.4206666110292
9.294,12.3827776742271
9.736,12.3379999564753
9.327,12.2966665490013
9.349,12.2553332217244
8.954,12.2208889961864
9.748,12.172666767664
9.64,12.1313333601897
12.139,12.0934442629935
11.958,12.0521110560124
11.919,12.0142222796049
11.777,11.9763333428031
11.324,11.9418887563773
11.519,11.897110998527
9.64,11.8592224226128
10.75,11.8144444642693
9.781,11.7799999179423
8.905,11.7421109410417
8.638,11.7007778543564
7.361,11.6663335085226
7.666,11.6250000609498
6.771,11.5905553542285
4.665,11.5492224680364
4.52,11.5147778816109
3.876,11.4768889047103
3.762,11.439000008007
3.855,11.4045557423702
4.187,11.3666667654695
7.034,11.3356666497162
9.852,11.2977779134073
9.633,11.2633332066859
8.13,11.2254443099826
9.095,11.1875556939695
6.094,11.1600000087895
5.024,11.1255555827584
5.411,11.0911110364314
5.048,11.0566668108935
4.999,11.022222304665
4.691,10.9912221488128
4.81,10.9498889418321
4.585,10.9223333368491
4.21,10.8913333012931
3.782,10.856888955459
3.759,10.8293333905748
4.755,10.7948888843467
4.625,10.7673332793637
6.172,10.7328888533326
5.851,10.7053335290401
6.007,10.6777777636631
7.464,10.6398887065655
5.356,10.6088886710092
5.431,10.5847777371915
5.074,10.5537779422269
4.436,10.5193333558014
4.16,10.4883333202451
4.373,10.4573332445903
4.433,10.4297777198047
3.673,10.4022222351179
3.397,10.3781111409059
2.565,10.3402223243999
2.476,10.3126666793185
1.773,10.2851109941388
1.389,10.2541111590753
1.215,10.2231110834205
2.543,10.1990000694059
3.251,10.1645556032763
5.669,10.1301109366534
10.05,10.1025553717693
38.239,10.0750000875753
37.073,10.0474445226912
31.406,10.0233334284792
28.612,9.99233323252857
21.707,9.96822217841543
17.844,9.9337777924828
11.326,9.91311120904149
8.001,9.885555483763
8.183,9.85111117802771
8.811,9.8201111424714
18.694,9.79255541719291
15.269,9.76499977211177
9.87,9.74088887839263
7.238,9.71333347390318
7.065,9.68233339824837
4.767,9.6582221035432
4.433,9.62722206798689
5.085,9.6031112143666
4.969,9.57555560938396
4.042,9.54799992420397
54.317,9.52388891018933
38.198,9.50666667712434
21.907,9.48944428366501
14.748,9.48255538241952
13.694,9.4894445643552
23.328,9.63755568049658
68.654,10.7328890137273
454.397,12.4516666064867
315.8,13.9327775273057
96.217,15.1280001892398
70.016,16.1337777661779
65.1,17.1671111084933
52.775,29.580889419756
93.804,235.45533476087
4110.95,386.232445378685
4874.897,400.805883063004
446.097,371.920777360597
141.815,335.512995828564
120.381,303.713893440242
1686.668,290.407997706077
1322.975,305.456782287608
572.597,322.747886962154
250.34,345.078219990763
499.918,369.061882100585
232.165,368.955108963159
191.554,352.773121278732
138.048,358.311783284363
120.155,376.591446550771
90.532,361.339443652994
83.762,329.991557138661
90.626,295.891557965014
96.913,264.461006400072
90.073,237.294668145478
103.389,213.91378150632
113.476,193.812004321565
78.894,176.131666441345
64.648,160.435333403034
56.683,146.602444723248
49.875,134.977445865257
52.482,124.905892533975
39.293,115.778112297671
31.747,107.497666393303
26.849,100.109332618821
27.096,93.6544455846565
33.255,88.3603329770266
41.122,84.1718879166163
118.44,81.6057776359635
89.048,80.2486656544109
331.704,81.7228886764497
161.174,99.4927789446794
222.094,156.701551413991
867.568,267.07877411714
1554.452,592.072460769365
3513.299,979.4553202163
5602.445,1047.82410388191
2985.016,948.448453139927
950.103,815.399876526661
636.082,691.269001281922
504.549,608.161448066433
2397.71,1209.76812698775
8757.569,2864.80646762583
6598.594,2554.56877897183
3033.613,2014.59012726943
2106.57,1591.70533203416
1192.334,1277.73389170567
644.425,1045.82634104623
512.755,885.735446049108
473.144,805.683102872637
397.424,752.084099418586
451.549,683.02989287509
430.734,606.535665608113
354.914,540.478114866548
314.5,558.444340444272
224.592,895.20765153898
215.162,1023.36165698038
198.776,942.847778151431
150.343,816.894774552848
136.427,696.466671758227
120.739,593.939340776867
107.822,509.367882874276
112.064,439.921007636519
84.211,382.48145033916
77.099,334.875781585773
70.994,295.140672019786
71.388,261.726113367412
65.968,233.523002432452
58.783,209.594447041551
54.578,189.110331527061
49.873,171.51955726246
51.626,156.460442476802
49.042,143.48866633243
53.4,132.263221260574
47.132,122.401778234376
46.796,113.697667088773
40.088,106.013110280037
50.908,99.3343331333664
53.766,93.5993329311411
50.944,88.587666116655
51.171,84.016888661103
49.427,79.804334230721
73.434,75.9086666111315
52.198,72.2954449450803
50.515,68.9543327730562
46.02,65.875000372115
44.892,63.0298897313576
40.088,60.4190002092056
45.512,58.0113333339492
43.541,55.8206673090656
39.07,53.8022222514783
44.293,51.9215552188043
44.523,50.1683332802107
43.91,48.5391110026586
44.876,47.0269999259875
43.619,45.6251109484582
42.581,44.3196669893546
38.063,43.1175558672599
44.714,41.9912221375853
37.072,40.9372226128146
39.85,39.9589998388871
34.177,39.0462221681245
35.008,38.1851110762606
35.443,37.3825558254288
33.238,36.6316666723125
34.95,35.9152227071011
32.866,35.2469998877497
32.81,34.6097774648417
29.305,34.0104442193276
28.946,33.4421107286796
34.75,32.8978886931308
32.314,32.3846667332368
34.207,31.8955551056812
35.19,31.4271107031446
32.034,30.9827775151158
31.182,30.5556661992645
30.347,30.1492225094183
33.251,29.7565552587102
29.622,29.3811112435328
28.411,29.0194440684799
27.897,28.6715554978907
27.024,28.3374448099899
27.542,28.0171112028053
29.405,27.7071110076376
27.554,27.4040003151942
27.894,27.1215552438258
27.288,26.8322226746627
25.893,26.5601113360995
27.207,26.298333088764
25.559,26.0400002744671
30.519,25.7954442200974
30.236,25.5543333581754
28.688,25.3201108762165
28.944,25.0927778167858
41.41,24.8688890676325
48.48,24.6484447891514
94.392,24.438333361306
58.767,24.2420002171357
42.957,24.0353333401599
38.314,23.8389993138198
30.443,23.6426668112269
27.488,23.4601112289562
25.099,23.2706666251439
24.524,23.0984447756784
23.861,22.9193335838822
12.839,22.7505557239055
13.317,22.5852224147984
12.839,22.416444394427
12.472,22.254555555992
11.293,22.0926666373593
10.337,21.9411108901517
12.704,21.7895558647192
13.007,21.6380001175114
11.041,21.4933331512535
11.976,21.3452227568875
11.845,21.2143330317405
26.903,21.0696666268634
27.359,20.928444612461
28.006,20.7941109780223
44.038,20.6701113169807
47.898,20.5426662229003
45.073,20.4117777007114
44.982,20.2808886171422
38.876,20.1568891966924
32.985,20.0294442630063
31.929,19.9192223242587
22.794,19.7986667329033
16.75,19.6781112217449
14.977,19.5609998604697
14.977,19.447333370853
14.132,19.3371111113164
13.317,19.2303334828467
13.317,19.1201113035074
13.317,19.0098888835765
13.317,18.9100000360568
12.53,18.8032226481784
13.317,18.7067776297531
17.936,18.6034444719552
17.993,18.5035554640408
35.504,18.4071111673902
39.928,18.3072219188841
42.949,18.2107777826282
41.367,18.1143330849913
39.269,18.0213335798019
40.662,17.931777663115
40.015,17.8422222276114
37.034,17.7526665515165
35.967,17.6631111160129
31.272,17.5769999907871
31.009,17.4874443948889
29.045,17.3978888791883
28.034,17.3152223048317
20.653,17.2256666287368
20.376,17.1498889155272
20.192,17.0637777903014
18.644,16.9811109753532
17.808,16.9053333423412
17.287,16.8295556291316
14.299,16.7468888141837
13.756,16.6711110207771
13.548,16.5953334679622
12.978,16.5195555943583
14.977,16.4472221112291
18.382,16.3645556170702
21.711,16.2922220537438
24.597,16.2233336026679
23.64,16.1441108574057
24.356,16.0786667968043
18.132,16.0097777843477
19.635,15.9339998305464
16.686,15.868555689748
16.544,15.8031111479632
16.463,15.727333434754
16.65,15.6653333636413
16.738,15.5930000409069
17.074,15.5310000499916
16.75,15.4655555884045
16.183,15.4001108862254
16.731,15.3312221945575
16.541,15.2726666743144
16.146,15.2106666032017
26.234,15.1417778313368
34.47,15.0797775998299
29.964,15.0212223201784
25.054,14.955777858591
18.503,14.8972223383479
17.836,14.8352222672353
15.936,14.7801112176643
14.7,14.7181110663547
14.037,14.6630000969811
11.771,14.6010001060658
10.674,14.5458888159032
10.63,14.4873336164488
11.159,14.4322220856944
11.859,14.3771109559261
13.082,14.3185556762747
12.589,14.2668889369816
13.317,14.2083332563441
10.881,14.1532224473649
17.158,14.0981109166106
17.652,14.0464442575144
16.136,13.9913335287322
17.004,13.9431110195195
16.893,13.8845553388821
17.683,13.832889080772
17.581,13.7846667319537
14.688,13.7329999124632
12.145,13.6813332533671
11.041,13.6262224443879
10.337,13.5745555447
10.388,13.5297775863566
11.041,13.4746667773773
8.771,13.4264443483617
8.199,13.3816665504129
7.221,13.3300002923028
7.221,13.2852222537623
6.154,13.2335554342718
4.224,13.1818890157674
5.658,13.1405558488848
6.154,13.095777730147
5.658,13.0509996916065
5.658,12.9993333532994
6.154,12.9580001864168
5.658,12.9063331263346
6.154,12.8684445103215
5.658,12.8202221615032
5.658,12.7754444437514
6.154,12.737555587147
6.675,12.6893334388215
6.154,12.6411111301017
5.658,12.5963333722514
5.658,12.5584443953508
4.74,12.5171111081727
3.537,12.472333270125
3.113,12.4241110817011
3.047,12.3862221048008
3.04,12.3483332882945
2.527,12.30355565074
2.475,12.2587778928897
2.245,12.2174442849226
1.975,12.1864443696621
1.674,12.1347776704675
1.827,12.1037779156017
2.303,12.0624443076346
2.141,12.0211112209493
1.73,11.9797778535738
1.975,11.9453333072468
1.091,11.9074443303462
1.091,11.8661113639571
1.091,11.8282222667606
2.089,11.7903333700573
1.778,11.7489997620902
1.739,11.7111114668661
1.725,11.6732222894726
2.26,11.6353332323746
2.195,11.6077778278851
2.084,11.5595556394612
2.255,11.5251111332327
2.245,11.4975555282501
2.207,11.4562222009731
54.997,11.4183333844671
86.951,11.3873334692067
48.999,11.349444492306
38.754,11.3115554352084
25.056,11.2736664984066
38.459,11.2392224733615
25.056,11.2116668683788
14.977,11.1703333005102
8.585,11.1358886739859
8.131,11.1083331091021
6.639,11.0738888434653
7.85,11.0428890084022
12.491,11.0049998711072
8.256,10.9774443463215
7.105,10.9429998801919
3.863,10.9120000852273
3.935,10.8741111484255
3.551,10.8431111529677
3.284,10.8155555880835
2.677,10.7776664507885
5.658,10.7466667761197
6.639,10.7156666603664
33.086,10.6881112959755
24.855,10.6536665892538
72.081,10.6295554148448
135.162,10.6157779331422
580.623,10.691555606253
260.326,11.4045555819758
430.508,22.3131112366294
3874.761,72.8052213917384
1871.004,126.045998372138
576.71,154.975888288269
260.326,164.813220420749
327.286,163.187441009925
211.872,155.89211026931
139.101,146.216666654477
119.708,135.893664798803
93.941,125.990891893808
108.279,117.000889361629
110.383,109.419665389901
105.585,102.885555289686
116.268,96.9748866019979
93.741,91.2364446558059
53.364,85.6461103772743
49.219,80.3313319079785
43.164,75.3541093190304
41.286,70.6972223421974
37.701,66.415776974625
38.141,62.902446080827
33.881,60.3328874800353
30.536,58.0423331690123
28.955,56.3717769226059
31.922,57.3431115571615
31.815,65.420332007731
30.827,77.0418896831364
28.07,83.6483339882559
27.153,91.3535533705726
25.919,101.82811281799
24.428,109.312887881727
18.02,116.246556780405
26.476,172.756108119049
141.017,304.368329314618
124.416,590.367431346225
273.865,710.11011615499
204.097,649.353551404136
135.162,559.098781852259
73.099,478.956874418588
72.153,411.958993609167
68.325,358.049999343024
59.01,313.599438458267
55.685,276.923003451278
45.626,246.405215923571
41.28,224.694890342653
38.571,262.122225088792
2792.313,299.363556173113
3555.28,307.79900085181
1118.419,305.219109159791
644.979,297.283110322638
374.56,285.206894307501
239.953,316.372225961338
402.156,518.068550671967
2642.577,1202.4590137932
3377.947,2531.11553390821
3982.089,2468.22006338173
881.051,1995.34600194958
359.246,1659.97077773015
282.526,1403.41824359364
338.304,1178.99889614847
384.197,1031.80743555228
459.529,925.374112361007
391.508,809.90599344174
268.409,701.054676539368
208.634,606.108564717902
166.575,525.164105080895
109.394,457.136330587997
123.664,402.404108312393
109.092,429.549774610336
98.695,712.476441843641
129.352,1065.09799518519
111.099,1211.73144736224
244.107,1364.67168604334
156.998,1321.95021029976
138.306,1142.05377350251
96.588,967.017442319129
150.007,819.457451750835
129.352,699.687215106355
100.608,603.356445001232
93.741,527.306551403471
107.33,463.677323775158
93.741,409.572001256878
98.734,363.495665291944
102.231,328.03855397635
72.081,322.041777852509
65.261,368.042338349753
125.163,455.066215743622
75.778,687.800438081226
1314.696,1636.94811347458
10219.56,2378.13744213846
5554.595,2207.87853002548
2512.051,1813.91331487232
1130.275,1619.5881019036
580.623,1419.53133079741
374.56,1190.77889538474
279.374,991.7623322871
241.924,828.488770127298
204.658,696.363336675698
168.196,590.484559949902
141.094,505.114006665017
135.162,435.839333468015
136.594,379.023220390081
114.12,332.18222765459
115.678,294.413887585203
89.271,264.368004889952
103.88,239.778107280532
86.597,218.822112596697
76.2,200.111886486411
64.493,183.223779747884
57.732,167.995888305207
51.694,154.32833261374
44.826,142.073000594974
43.808,131.167889531288
40.904,121.437335428264
39.66,112.774556005995
32.814,105.055554811325
32.02,98.1770002904039
27.914,92.0493323562874
25.913,86.572665690134
24.927,81.6781108785006
22.354,77.2829990213118
29.382,73.3459999991789
29.382,69.7913335325817
27.999,66.5948894495766
29.04,63.7050002088976
29.069,61.0837777559128
30.165,58.7071112771003
30.017,56.5440000552272
30.537,54.5703339183495
31.305,52.7688892299516
29.855,51.1189999679725
29.977,49.599999949957
29.733,48.2015560846777
27.999,46.9098887251069
31.812,45.7077774426175
34.765,44.5883334562597
33.858,43.5446668623221
33.683,42.5698888798555
32.201,41.6708892521758
30.448,40.8132219894064
30.165,40.0244443004742
28.656,39.2701114786581
27.63,38.5674445941631
27.999,37.899222255995
27.009,37.2723332451035
26.73,36.6729998391951
27.076,36.1081108192189
26.952,35.5673330939479
25.167,35.0541109736595
27.551,34.5684439771704
26.12,34.089666403209
26.442,33.645333375575
23.052,33.2078889684958
22.025,32.7945560165163
22.063,32.3915559953701
21.105,32.0023335361233
20.314,31.6406663610704
21.152,31.2755556777121
19.352,30.9276670269256
24.303,30.5935559380387
25.264,30.269777779985
26.952,29.9459999427199
26.076,29.6532220207153
22.306,29.3501108470889
19.61,29.0607777165455
19.888,28.7817776772296
19.212,28.5131111301275
17.953,28.2444442622364
16.356,27.9895558384144
16.636,27.7346666928176
18.83,27.4901109592369
19.51,27.2490000171172
18.523,27.0182220058309
18.501,26.7839998446611
18.146,26.5669996358661
18.878,26.346555678174
23.977,26.1329998598538
24.543,25.9228889131919
23.97,25.723111298349
24.111,25.5198890524401
26.828,25.3269999779556
27.96,25.1272220423237
30.041,24.9412219893809
32.798,24.7586664873072
33.153,24.5761110654309
30.685,24.3935555633572
30.041,24.221333072314
26.689,24.0491111426512
25.826,23.8803331222798
24.585,23.714999973567
23.792,23.5496665842625
23.267,23.3912220561049
20.656,23.2327779289334
19.911,23.0846668127924
,
,
,0.615930201440056
